,Precipitation,Temperature
January,36.0,-0.3
February,35.5,2.8
March,57.3,8.0
April,55.2,13.4
May,26.9,18.7
June,3.6,25.0
July,1.4,28.1
August,1.7,26.9
September,1.1,22.2
October,17.5,15.5
November,39.1,7.5
December,40.2,2.6
