,Precipitation,Temperature
January,40.1,-9.5
February,35.4,-9.4
March,30.9,-4.6
April,29.3,1.5
May,49.4,8.3
June,64.1,13.8
July,79.7,16.6
August,64.9,14.2
September,62.0,9.1
October,58.7,3.0
November,54.1,-2.2
December,49.3,-6.3
