,Precipitation,Temperature
January,47.1,-7.0
February,35.2,-7.4
March,35.7,-3.6
April,33.8,2.3
May,47.0,9.0
June,64.9,14.0
July,80.6,16.8
August,73.7,14.7
September,57.7,9.5
October,62.8,3.7
November,55.3,-0.7
December,52.8,-4.4
