,Precipitation,Temperature
January,25.2,-12.1
February,21.0,-11.6
March,22.0,-7.2
April,25.5,-1.3
May,36.7,4.5
June,61.0,10.4
July,72.5,14.2
August,68.5,11.9
September,44.9,7.2
October,42.7,0.7
November,27.6,-5.6
December,25.9,-9.2
