,Precipitation,Temperature
January,36.2,-9.4
February,31.2,-9.4
March,29.2,-4.7
April,29.0,1.5
May,48.6,8.4
June,66.5,13.8
July,80.8,16.6
August,74.9,14.3
September,69.1,9.3
October,58.3,3.2
November,45.8,-2.0
December,46.5,-6.2
