month,maxTemp,minTemp,meanTemp,rainfall
1,8.1,3.6,,119.7
2,8.1,3.5,,87.4
3,9.3,4.5,,88.4
4,10.8,5.8,,64.7
5,13.1,7.8,,58.4
6,15.1,10.3,,70.2
7,16.9,12.1,,80.8
8,17.0,12.3,,95.4
9,15.6,10.9,,96.4
10,13.0,8.5,,120.6
11,10.4,6.1,,108.6
12,8.6,4.2,,116.4
