month,maxTemp,minTemp,meanTemp,rainfall
1,23.9,13.7,,67.3
2,23.5,13.9,,60.8
3,22.1,12.2,,50.0
4,19.3,9.4,,79.1
5,16.8,7.1,,75.7
6,14.5,4.8,,89.7
7,13.6,4.6,,111.7
8,14.5,4.9,,54.4
9,16.6,6.5,,48.6
10,18.6,8.5,,71.0
11,20.4,10.2,,55.9
12,22.7,12.8,,59.0
