month,maxTemp,minTemp,meanTemp,rainfall
1,20.3,6.0,,11.4
2,23.1,8.0,,8.2
3,25.8,10.3,,8.3
4,29.7,13.1,,1.8
5,34.7,16.8,,0.9
6,40.1,21.2,,0.4
7,42.2,25.6,,4.9
8,41.4,25.6,,12.4
9,38.2,22.4,,9.9
10,32.0,16.3,,8.9
11,24.9,9.6,,3.8
12,20.3,5.8,,13.2
