month,maxTemp,minTemp,meanTemp,rainfall
1,20.8,8.0,,16.5
2,23.6,10.0,,10.9
3,27.7,14.2,,15.5
4,30.2,17.3,,28.2
5,32.2,20.3,,70.5
6,33.5,22.0,,85.7
7,34.2,22.0,,57.5
8,34.1,22.1,,86.8
9,31.2,20.7,,148.1
10,27.2,17.1,,82.5
11,24.4,13.0,,19.5
12,21.5,9.0,,15.3
