,Precipitation,Temperature
January,22.3,-2.6
February,24.5,-0.9
March,36.5,4.0
April,48.6,9.1
May,75.5,13.9
June,75.1,17.7
July,58.4,21.0
August,51.5,21.1
September,39.9,16.6
October,41.9,10.8
November,31.1,3.9
December,25.1,-1.0
