month,maxTemp,minTemp,meanTemp,rainfall
1,26.5,14.6,,94.9
2,25.6,14.3,,93.9
3,23.9,13.0,,95.7
4,20.4,9.2,,85.5
5,16.8,6.3,,66.4
6,13.6,3.8,,58.3
7,12.7,3.1,,55.7
8,14.5,4.1,,55.9
9,15.9,5.3,,57.3
10,18.9,7.8,,89.3
11,21.7,10.2,,81.9
12,24.5,12.6,,92.8
