month,maxTemp,minTemp,meanTemp,rainfall
1,-0.8,-10.7,,12.2
2,2.4,-7.8,,11.0
3,8.9,-1.8,,24.7
4,17.1,4.9,,49.9
5,22.6,10.9,,72.2
6,26.7,16.5,,90.3
7,28.6,20.7,,275.2
8,28.9,20.5,,212.8
9,24.7,14.3,,100.2
10,18.2,6.7,,39.9
11,9.4,-0.3,,34.9
12,1.7,-7.2,,16.5
