,Precipitation,Temperature
January,48.9,-2.6
February,37.7,-2.7
March,36.8,0.4
April,35.4,6.2
May,46.8,11.5
June,62.0,15.0
July,83.5,17.6
August,76.9,16.7
September,59.4,12.1
October,68.7,6.8
November,53.3,2.4
December,53.2,-1.0
