,Precipitation,Temperature
January,46.1,-4.5
February,38.1,-4.6
March,36.7,-0.5
April,34.7,6.2
May,57.5,11.8
June,78.1,15.4
July,71.8,17.8
August,70.6,16.5
September,53.5,11.4
October,68.1,5.6
November,53.6,0.8
December,47.5,-2.6
