,Precipitation,Temperature
January,43.6,-2.7
February,34.8,-2.7
March,33.8,0.7
April,36.0,6.7
May,52.4,12.0
June,73.4,15.5
July,82.1,17.9
August,69.4,17.0
September,59.9,12.3
October,68.2,6.9
November,50.4,2.5
December,47.1,-0.9
