,Precipitation,Temperature
January,38.7,-3.0
February,32.6,-2.9
March,28.8,0.7
April,35.0,7.0
May,47.5,12.3
June,61.1,15.8
July,80.7,18.3
August,62.8,17.4
September,52.3,12.6
October,60.7,6.9
November,47.1,2.3
December,42.8,-1.2
