,Precipitation,Temperature
January,48,3.0
February,42,4.4
March,43,7.3
April,42,11.2
May,47,16.6
June,50,21.4
July,45,23.7
August,24,23.9
September,50,19.7
October,65,14.6
November,51,9.5
December,49,4.6
