,Precipitation,Temperature
January,39,-4.6
February,38,-4.3
March,46,-1.6
April,56,2.9
May,110,7.8
June,106,11.5
July,88,13.6
August,69,14.0
September,65,9.6
October,53,5.4
November,34,1.3
December,40,-3.1
