,Precipitation,Temperature
January,45,2.7
February,33,3.6
March,42,6.5
April,38,10.7
May,38,16.2
June,52,21.0
July,48,23.3
August,29,23.5
September,49,19.1
October,56,14.0
November,49,9.1
December,47,4.3
