,47401,47402,47407,47404,47406,47412,47413,47411,47433,47421,47405,47435,47409,47420,47418,47417,47440,47424,47423,47426,47430,47428,47576,47575,47574,47581,47582,47584,47585,47512,47592,47590,47587,47520,47588,47595,47570,47597,47598,47629,47646,47690,47615,47624,47626,47641,47662,47675,47677,47678,47971,47991,47648,47682,47674,47672,47670,47610,47622,47618,47620,47637,47638,47640,47639,47657,47668,47656,47654,47655,47666,47636,47653,47617,47632,47684,47649,47651,47663,47602,47604,47612,47606,47607,47600,47605,47616,47631,47761,47751,47750,47759,47772,47747,47769,47770,47776,47780,47777,47778,47756,47768,47767,47765,47766,47740,47741,47755,47742,47746,47744,47895,47894,47891,47890,47887,47892,47893,47899,47897,47898,47754,47784,47762,47809,47807,47814,47815,47800,47805,47812,47817,47818,47843,47813,47819,47821,47824,47838,47822,47830,47829,47835,47823,47827,47831,47837,47909,47836,47942,47940,47936,47918,47927,47929,47917,47912,47945
47401,0.0,88.54404213530178,192.39716088929802,116.95245264866224,163.49817119648816,263.343555888459,245.14636452217638,253.8541308527256,289.1533250211434,313.62532013534445,137.21804455381354,177.77909783991493,257.6246311487922,387.4401034089843,345.3235642255374,303.0061257608786,371.07052601211916,310.59752262314953,349.6472994525786,372.3321137586569,406.978353249569,413.90023267099974,460.97598139268126,516.0579762656898,549.0335871884157,543.7069754397112,646.6647078300649,637.0492884481484,641.838099496804,706.2789653476608,777.7002808683361,798.0343226029454,739.0900246568192,748.8803762169292,803.7485656109791,857.2634883664005,893.5761246506547,929.1010259755102,943.8533803081333,1009.7600403857023,1048.7382385447124,981.820084936367,997.4909522233064,1025.5830663288805,1048.1104150471424,1070.606031563597,1093.356130263117,1202.1971653741487,1268.8995118232888,1376.594430379058,2037.9666469846975,2596.6245863343156,1078.214664892054,1099.22388494607,1147.238491449159,1169.6713640151584,1122.4343228333462,1016.0329481020103,1042.4689589764212,1066.0014598697244,1084.1475122415598,1146.892212816986,1115.4222841441913,1129.5909207547413,1145.4472935237031,1168.8728767499397,1173.6356260192101,1193.4508817943013,1236.8819680290467,1237.5969919628974,1226.0154265116903,1207.075857902348,1260.7968945546493,1094.531361191255,1188.274037278584,1242.0153967610843,1273.9860091124324,1265.5862538804192,1345.0089900796863,869.2932159482496,862.3615729155109,967.0981573551579,1033.6975132497523,1037.9023815590995,976.8274724550971,1068.3315383055556,1137.1121647447917,1183.927564996894,1217.222292663303,1196.9194014584655,1230.9579298527285,1260.9468883086765,1302.5864461083718,1241.157227680441,1317.1367229572336,1311.6665114061932,1359.3014366385203,1291.135331818135,1361.5015612063185,1423.3033292578712,1320.9360499267675,1364.7433734282192,1413.8813863366152,1453.336944285659,1464.656332713527,1240.4146074377034,1323.9644659862481,1424.1419079190393,1307.8497181495923,1269.525433561366,1313.7406061031081,1399.097867106003,1438.6314013847925,1393.5905421249593,1409.8214149252262,1493.4080682059166,1563.8430270189958,1488.9072310663028,1496.8509705545134,1588.247855140049,1595.2762038846604,1502.3308689309542,1523.529630538466,1569.3417085389272,1608.664489840149,1631.1186238973053,1628.3797917586712,1604.2963715193498,1631.8017373869184,1693.9389851070823,1703.4521328344558,1736.0844701173244,1716.2611973512935,1793.1480887087864,1664.26886682685,1687.4813563529829,1663.7736831770162,1742.6152632600752,1779.0399861083301,1666.2132656407978,1740.1383810348834,1775.3201282589807,1775.9860177594285,1786.9882391807753,1816.6144468421367,1855.6448763146034,1879.4067789948733,2176.5742952562146,1926.5972198133454,2305.3537666410907,2421.5059532464556,2472.44241258416,2822.839065862362,2723.7812073767427,2500.0435810525782,2834.2172578712784,2869.28967462036,2369.1373936039777
47402,88.54404213530178,0.0,132.66946745264738,94.93347582463491,134.04590762592622,231.9492090645854,202.5262057311968,232.22078166989922,269.9824033595554,304.4893969988687,49.947016813549645,89.93473669764262,169.08078574656707,298.9111783719657,260.4074392127459,229.96849631049176,300.1020852596404,270.7461994926121,319.6810732510362,309.3221997011284,377.50528120888964,395.34453544770685,421.6256632329856,481.23072995219337,524.2865657331029,498.35243282759404,615.6471672366916,594.3966340651714,590.7913979109939,657.4012391225472,732.0605230413222,755.6998534894595,707.8901380306417,712.7905578062837,766.2324336644872,817.7636783226977,858.1295152824914,890.597772216048,899.9122476207167,968.3558339886256,1009.3064687145379,947.9907945254819,960.6082308961271,994.249640606365,1013.9959847644126,1038.308138842192,1055.884575066347,1165.9267549162978,1230.8598572141518,1336.0793641882283,1984.9553799040318,2516.211856217299,1033.540460982829,1059.358742663687,1105.5350863835406,1130.5889176958265,1085.3120996378136,991.6092045485235,1014.6381504403703,1041.948373948589,1058.6002901890627,1121.9167703049168,1085.96753745093,1098.4219710503255,1114.2203186648987,1135.9141841046978,1139.5034924191698,1163.5311340302244,1210.6411219060296,1208.1344808286706,1192.7130457976173,1186.5971290266993,1238.144402330607,1075.0992094263331,1169.723519983372,1223.2592314428248,1257.3286877782618,1246.6293484779044,1326.1843603809136,849.1752108268536,835.1167742603559,943.6312283607238,1017.8016502592164,1020.6782693433464,964.4610817616898,1054.5745386026672,1124.104148660643,1170.5296490309252,1201.4879895300485,1180.5881224417594,1221.3489262104954,1247.4537135554847,1289.2944386038153,1234.7354083852929,1309.1066593366324,1300.1563474726975,1348.3767237805243,1276.1110120321507,1348.8360231864365,1405.3291314847897,1317.3014195838393,1360.1657867883894,1412.0123511818178,1455.1563906675717,1465.4921420823337,1245.001236299599,1326.8023515765547,1429.6809341461167,1310.1585535495642,1266.2158358349604,1315.069355756011,1389.1280560375155,1430.5002919181688,1387.1436982342757,1404.8012851384901,1491.8100834154548,1561.3490888604672,1482.6679465757265,1486.5616825722975,1584.1648681485622,1589.1538192983073,1509.1041782333928,1529.1773047328938,1576.565334055154,1615.847584425908,1639.399954283987,1633.4494731675538,1606.0751291105837,1646.646850358619,1704.8092897180438,1712.9453594304734,1743.6408671333193,1722.2332712415798,1804.60944140502,1671.7713485668596,1691.8545191894113,1666.804015218172,1744.9739976124195,1784.3033613020086,1665.8106840424043,1738.93556903492,1774.9409593356002,1773.8272523321975,1791.053803693225,1817.935051499137,1857.210059243755,1876.7789466324978,2174.2234998750564,1924.43248244601,2303.820563205788,2420.8045762776233,2471.915115335363,2829.47911198947,2728.050082464784,2502.5912399734902,2842.138828912136,2879.3637059809244,2355.923567273239
47407,192.39716088929802,132.66946745264738,0.0,86.20317911342069,62.925591639193925,114.47176712486308,76.8942868830404,126.66551285624627,161.6694516570858,204.1548722577919,102.99678840128287,102.25105084324997,155.50662606677238,263.2862690949608,183.37074130750324,115.0445397239003,179.87596517769418,142.6678136423061,196.7244070161729,180.39143068092312,252.9201461081017,278.9073664567349,291.02577476018877,351.9788587637921,400.0956760963621,365.92705960772673,487.169949125783,462.2274588774691,458.25470773208195,524.7494438084801,599.439728435145,623.3936290313486,578.8893267293802,581.9767710227293,634.8972032239894,685.891219606824,727.2155000838893,758.8581324316422,767.3541628161121,836.0445476779704,877.2855064102876,817.4284247322985,829.1718265148229,864.4592075175045,883.2557120110667,908.1142985762907,924.2255112106451,1034.4637958103763,1098.9769285390548,1203.757529481962,1853.1352594525795,2409.142848353932,900.9099598477136,927.233865242698,973.1316492343853,998.5616860875531,953.7091515259654,864.7972849138016,886.194794653219,915.1912043748932,931.0859722858582,994.5398031154825,956.7328977605719,968.5349716610007,984.2923426953745,1005.3886151030789,1008.6233082216758,1034.0103290916347,1082.5389534380467,1078.7283460417414,1062.0271036376378,1061.3602814798328,1111.6748302033425,950.7265276945395,1045.6046971416054,1098.8971451463628,1134.1143311468475,1122.1033844044146,1201.575552663011,725.2475394834327,707.4154189354492,817.4474184084762,895.7697611117425,897.7981476764863,845.0469119308981,933.8061692685978,1003.5875264998615,1049.602013468416,1078.9738895339274,1057.761507937227,1102.8732987822477,1126.243706984014,1168.1080018777702,1118.5748244306085,1191.5068837869856,1180.1267400430186,1228.6235864182179,1153.8519215906454,1227.9163971530809,1281.0574457743237,1203.0397706658498,1245.026388497329,1298.8812660633987,1345.001563216936,1354.4603489947142,1138.1174063223805,1217.9834277741274,1322.942667618342,1200.9326444478534,1152.3907486228397,1204.962243392622,1269.9342028156266,1312.5084864531166,1270.4987345662296,1289.1919455374161,1378.6767469271545,1447.321399091675,1365.9386832899124,1366.9336179359507,1468.8411289498865,1472.27986673972,1403.2509255968107,1422.2175624907193,1470.9287956090386,1510.0612139423117,1534.5843484916074,1525.6722706037497,1495.4706243071112,1548.3666260548491,1602.3217000110326,1609.094145694448,1637.8752022964372,1615.0560936049567,1702.4519218465584,1566.1339897798532,1583.3085761058087,1557.1344719828223,1634.5499504406966,1676.3449631260125,1553.238701768904,1625.5640559587125,1662.1677875804112,1659.6291834462218,1682.0161390451879,1706.485951704413,1745.8937949964745,1762.040340462531,2059.29495762662,1809.980940047203,2189.3794113981553,2306.89378849434,2358.0918529608366,2721.324038797952,2617.923976300104,2391.2279508213132,2735.119134823631,2774.2901380118115,2233.3981766270413
47404,116.95245264866224,94.93347582463491,86.20317911342069,0.0,46.834899445405725,147.97028972528565,128.2411134810696,142.38922938148914,179.55236005245223,211.08585624170166,103.09672578201855,131.59920401047322,209.1448434901996,332.02219335869546,264.2325665583729,201.22360211574377,264.6456352972931,193.87402278473095,235.54646818994985,259.8677571547415,293.41899939982994,305.6790477362168,344.802020467353,401.1240310238822,438.1049647717623,426.86841792466566,533.315764815357,520.5994361562724,524.9253967376012,589.3341479009812,660.9744135415363,681.773469319377,625.8367312119607,634.0156382085867,688.5508721863908,741.6211756498782,779.0593792197359,813.7556614145067,827.4171827115847,893.8022355988674,933.2389993347317,867.9019619282986,882.6316617478211,912.5980156980186,934.1465039118776,957.2949773086281,978.3910010834941,1087.6380714879253,1153.8626394531354,1260.9736048844409,1921.0210944638716,2494.435259855854,961.7229697133846,983.6475854949139,1031.281640515472,1054.3185106235258,1007.5837158375516,906.0496428136142,930.9307364713254,956.2437324840018,973.6817229627665,1036.7460722779651,1003.2501564158528,1016.7446281603513,1032.58901914247,1055.38694198597,1059.7450239868792,1081.1396286169943,1126.1969124296863,1125.4993004877945,1112.4396702729327,1099.285144604566,1151.8837317399848,987.2406884578198,1081.5526353337182,1135.2104763839095,1168.4303323915678,1158.6810360993998,1238.2231883946517,761.3959205221912,750.8997543230694,857.5427069797837,928.4344488587205,931.8415109400948,873.7641969733734,964.4391990856077,1033.755060385836,1080.3486305844206,1112.193040231786,1091.5133231568661,1129.9499493770852,1157.3528997596945,1199.1450238692435,1142.4405404106653,1217.2874166712186,1209.4025703745504,1257.4551347099132,1186.588377538175,1258.4972268568017,1317.046164913699,1224.3614316174528,1267.4630793101264,1318.72438932989,1361.2078141026257,1371.709096245082,1150.6119008981148,1232.6654423880948,1335.224038327836,1216.0946170460295,1173.1816943201804,1221.1603858420801,1297.9221820844332,1338.7618782373,1294.9234178927773,1312.2232401435149,1398.491211041966,1468.2377771103434,1390.4285379884927,1395.4955849100256,1491.4192358262692,1496.918385593594,1414.5327643943413,1434.7262776864518,1481.9610872141884,1521.2522738135945,1544.7125216445327,1539.0826001051744,1512.1678978097407,1551.714391132169,1609.962915834698,1618.1771803476388,1649.0264109642137,1627.775206068709,1709.7423001465581,1577.1536539245476,1597.5842204047765,1572.7154350779888,1651.001104386855,1689.9351734071772,1572.3007054368877,1645.5982465505347,1681.449399669279,1680.6957492348695,1696.8394716329074,1724.1442876985993,1763.3845824771327,1783.7704154392977,2081.204663282206,1831.332168627248,2210.644295061553,2327.472039873964,2378.5535589464416,2735.038184006616,2633.9006170920907,2408.6823783459454,2747.5663779894085,2784.6164726619654,2266.060253390729
47406,163.49817119648816,134.04590762592622,62.925591639193925,46.834899445405725,0.0,101.40286429923901,82.47304846305043,98.28388140454699,135.9974178103571,171.19838414327253,127.39759472100073,144.5179381985232,211.9078946637945,325.37244740817374,245.89376827991657,170.9463822751067,228.89224832349737,147.12357410013414,189.27329520785796,219.03096636326714,247.23988164051332,261.7116340693426,297.96722974660565,354.4576082366688,392.656071899436,380.20907766879816,487.0044200787147,473.78609202583647,478.74971765853195,542.8590811782759,614.2427534037956,634.9433754503807,579.5175145761739,587.320047218764,641.7945350793616,694.8081192525325,732.4152122984175,766.9729426556311,780.6063928105209,846.9686051084601,886.4355964023599,821.3739146234308,835.9176660212629,866.2852862995261,887.6017222456294,910.8962434611192,931.6556569348741,1040.965759030743,1107.1112412910425,1214.1554371337113,1874.6738476510725,2457.3094407572185,914.9227647527281,936.8359701947493,984.4476692747387,1007.5285957753923,960.8652820441345,860.5888830896151,885.0026075162496,910.8354537417998,928.0542208422166,991.1971435089686,957.1335177718074,970.4519200459413,986.2913189035684,1008.9370203755038,1013.2055079590543,1034.9746536672517,1080.4706235454903,1079.3840940106493,1065.9646670621278,1054.446413016883,1106.6785730373565,942.6065182578685,1037.0659655709744,1090.6767177832924,1124.2940713014148,1114.1068123048622,1193.6625926972652,716.6849448018883,705.0471412370342,812.2339934158563,884.5147331763145,887.646478826623,830.660611913022,920.97222631445,990.4308837489293,1036.920959579483,1068.2555593522275,1047.458503116737,1087.3912275081634,1113.881342534475,1155.706511898639,1100.689701710131,1175.0868331910397,1166.3629767462924,1214.5372105535316,1142.7813257993616,1215.182130938091,1272.6329504918695,1183.3269962369784,1226.1473037980677,1278.1415420546634,1321.6991135599926,1331.894907022671,1112.1416358067977,1193.5591419193659,1296.9186046043765,1176.8330873820591,1132.2670837916253,1181.5890696090835,1255.2176173218559,1296.4925921956406,1253.0983013386349,1270.768181719875,1357.9481397244222,1427.4119358935898,1348.6224458011018,1352.6888812126826,1450.148633908577,1455.1085944823355,1376.5831379472097,1396.3904553545456,1444.1190255546112,1483.3728829432741,1507.1898266099072,1500.4996130190282,1472.5690440432847,1516.5449056165533,1573.2992088406845,1581.0271850628988,1611.2019996534455,1589.4394612939238,1673.2300973169733,1539.3493000038352,1558.7499253981703,1533.4723691741563,1611.5188592339557,1651.3423316480278,1532.029891313089,1605.0721903777398,1641.1465496575343,1639.8906466794015,1657.8649281117239,1684.3232972702453,1723.6228507390815,1742.8075183120343,2040.2503477358819,1790.4838794883224,2169.88823310639,2286.9246072892765,2338.0458479397053,2696.5910781992307,2594.740281715341,2369.0492328402356,2709.524427367055,2747.2717468753594,2222.4920376387668
47412,263.343555888459,231.9492090645854,114.47176712486308,147.97028972528565,101.40286429923901,0.0,40.712359632846926,28.686190896591295,49.79154411200858,94.66941911950731,213.93682245853293,216.68615947034445,260.4787118746328,346.3289180154553,247.93489294353168,153.94787237652875,183.41626622139916,51.71533098017726,88.08003161550488,155.0001596986465,146.08183251796976,165.45809302371055,197.79679749688356,253.16259749341506,292.38002562908304,282.149160974215,385.64963388383643,374.04837470614297,383.24392701508305,445.5782209531945,515.209348305941,534.7889565211063,478.1534447533599,486.0647635192544,540.6800957604963,593.9708352554305,631.0891641629486,665.949327607514,680.7319970040091,746.4164880627245,785.5124871262822,719.9787207468405,734.6917444121001,764.9159273705874,786.2117436104336,809.4999875879585,830.4742494229806,939.6718439552747,1005.9682779769099,1113.327055263404,1777.300317585108,2386.9939514959615,815.1361654634891,835.9664061045689,883.8950683999208,906.5268117485808,859.6465365471812,760.0116917202166,783.9039083503251,810.312969984135,827.2644981950491,890.4888851641696,855.8739564276902,869.089233546602,884.9262489450085,907.5343743930513,911.8142147013872,933.6796557011295,979.5545051921451,978.1209515202373,964.5621623492293,954.6590050526788,1006.3780595718501,843.1577507545085,937.8037079993626,991.3250192391233,1025.5401900801075,1014.687596409018,1094.2414226659637,617.2415228403166,604.0472472813185,711.8668543542308,786.236971261619,788.9138732853074,733.849076447444,823.4339156472577,893.0846937266201,939.3669858407958,969.8415504687649,948.8658043994989,991.3071293553945,1016.2091917533243,1058.0679640066066,1006.0476564276163,1079.5726453172201,1069.3909822833425,1117.7463674394542,1044.5442469767079,1117.7204307478976,1173.4099419060556,1089.9255318499643,1132.1905053621724,1185.4918676926802,1231.0263350616751,1240.635130555597,1023.7445571418241,1103.8014072358587,1208.5824103845916,1086.7971940885743,1039.1395483575218,1090.950849499363,1158.7708614686155,1200.7790663313262,1158.1991921083586,1176.5232212425908,1265.3065808383476,1334.2017870459188,1253.6958773765184,1256.0197780285687,1356.119326127528,1360.1169703757694,1288.844180750151,1307.8840827831568,1356.5158690660162,1395.6586026053137,1420.1409406541013,1411.4218355576359,1381.5953908042814,1434.0983835567124,1487.8525059648146,1494.6291659641824,1523.4796464235008,1500.7589100952755,1587.9850649096873,1451.7271798064708,1469.1481641636137,1443.1197016069923,1520.6646819543437,1562.1285284197456,1439.7682640226908,1512.3012660097122,1548.7623766637157,1546.596878227662,1567.928657019671,1592.7982598134254,1632.1852319537422,1649.184099363332,1946.535305292948,1697.0450431731147,2076.484433794299,2193.857159024768,2245.0353379658955,2607.1971125152245,2504.074656910181,2277.591343126784,2620.8709457700597,2659.8982508611116,2124.387290988204
47413,245.14636452217638,202.5262057311968,76.8942868830404,128.2411134810696,82.47304846305043,40.712359632846926,0.0,62.371717139069716,90.45236474228284,135.17726225255527,179.06113071908732,178.23265390519813,219.76808515291188,307.9156726540741,211.9192962712406,120.29533693308497,161.34325877675377,68.23775274850236,119.947667505373,142.12975782329235,176.66367245244885,202.23255605977357,219.580580204698,278.705520061987,323.95397707007106,299.3530757258213,413.2332627681661,394.06338382989844,396.69356050575794,461.3126073669199,533.6384889519197,555.4702172365047,505.4021305956542,510.5525960886304,564.326767639222,616.4726703069508,655.8895897963406,689.0614883593117,700.6507400195493,767.9207171067801,808.149524222329,745.5859379002147,758.7024244857839,791.7238856566873,811.6432233369973,835.8120981777041,854.1746083624571,963.9863325687431,1029.387603666307,1135.488438514752,1792.8341387327507,2381.3413568090104,834.791682278065,858.3849422224087,905.322713300116,929.3883307529575,883.5300878767275,789.9298351977873,812.3129241161655,840.3070966395599,856.6114464625396,919.9970309378583,883.4795319729261,895.8975549889783,911.6972554956058,933.4779193221059,937.1908962063864,961.0155759358721,1008.4464355586254,1005.6305892946326,990.3194399742148,985.8561702148562,1036.6866984486694,874.9102808627644,969.7317293445547,1023.1066394446666,1058.014536752615,1046.3678833838255,1125.8787220967317,649.2354238706498,633.0063532933135,742.2708893582821,819.3704138350819,821.5736956952251,768.2851297939934,857.211291774355,926.970867355476,973.0489058639339,1002.7060695098489,981.5580210400327,1026.0694133232198,1049.7444561459981,1091.6106647036654,1041.6830831818347,1114.6588805704712,1103.4731136905718,1151.9437886647545,1077.543498077456,1151.3856930094,1205.2663866939008,1126.1626043460453,1168.133456797302,1222.0388974561533,1268.3549927668723,1277.740001759428,1061.8942330046182,1141.4939043977563,1246.6843094754863,1124.4023229225566,1075.5295814388207,1128.3422177655277,1193.2019323785337,1235.6881621986279,1193.6193880893882,1212.297937903238,1301.829817209837,1370.4423972035786,1289.0644511737291,1290.2523918855347,1391.9468903017766,1395.4134309867557,1327.0944138060124,1345.907304363033,1394.786854151235,1433.8895452409208,1458.5473057434474,1449.243336090756,1418.7687968612984,1473.5015549514162,1526.6404020736602,1533.18768108227,1561.6814934131528,1538.6843113770167,1626.8017751132406,1489.9715371125017,1506.7865470551485,1480.5056109184036,1557.8499090334578,1599.8743627924757,1476.4080290653126,1548.6987342954571,1585.3235298573443,1582.742629504351,1605.43322510143,1629.7087654573088,1669.1227448471752,1685.1468208955469,1982.4007377531,1733.0894144398185,2112.4862112203605,2230.0056720926746,2281.2047474977526,2644.7572392451652,2541.19683312118,2314.4292663354295,2658.6673827787713,2698.067586635425,2157.2309816546417
47411,253.8541308527256,232.22078166989922,126.66551285624627,142.38922938148914,98.28388140454699,28.686190896591295,62.371717139069716,0.0,37.78100675278367,77.539812424902,220.25674653904474,228.00840990554494,278.5510297367663,370.28029184320496,273.7299908662099,180.67583680632418,212.09677794451773,75.61708044520441,96.79939561129997,183.2093389018913,153.30848259883342,163.52150310144106,211.68413983831059,263.2207161177437,296.00029005775986,298.1688355763224,392.8115168707803,387.5260988022446,400.9419948100353,461.63569697473145,529.2621267646883,547.172313747798,485.23894200167547,495.57930247021665,550.7313546324626,604.813361023549,639.9633958438145,676.1602976127626,693.3672424427434,757.764465189353,795.9221119785595,727.9958594122543,744.0536089643064,771.7862569469809,794.288848647467,816.7644291243703,839.9670162833497,948.5395502360423,1015.5218466188071,1123.8111537260088,1792.2527806199905,2412.1969229760425,827.7743922516865,846.4878947004244,895.136261183261,916.6205427085785,868.9547769414662,763.8391870900163,789.2279929104392,813.9962491516202,831.5973168964625,894.5883831820875,861.8867191138063,875.8326363847665,891.6872842181151,915.0214469114985,919.797305914059,939.868166172391,984.1961283885644,984.1063824034557,972.1617233257348,956.8973805830137,1009.5387345409002,844.8782060405522,939.2304163299473,992.875231155938,1026.258350402282,1016.3352616377748,1095.8821526939025,619.0162276182746,609.1273542126373,715.2497281236617,786.3811995739189,789.6327415106975,732.3772965102781,822.7228202349903,892.1635385969857,938.6677867822973,970.1343139909674,949.3838955366198,989.1373480075013,1015.6365142311782,1057.4569356410325,1002.6254245659072,1076.8938609155127,1068.0795087462047,1116.2540070502923,1044.6172630810165,1116.9166167114106,1174.7531741711455,1085.5406088573743,1128.2334465686783,1180.5685251388538,1224.7745680823148,1234.7661385814731,1016.0635316712534,1096.9531507376105,1200.908305585181,1080.1179176237183,1034.5446145628002,1084.653673687188,1156.9453017826181,1198.2811888954914,1155.000426810323,1172.7957038643042,1260.3861921548823,1329.6987299560262,1250.5254561537752,1254.409061507225,1352.2358201879076,1357.0058526939972,1280.8453709649784,1300.3262247166767,1348.45286320907,1387.6640023100992,1411.7828035381733,1404.2141614267089,1375.5569484305165,1423.4293327697371,1478.658337897948,1485.9325413393838,1515.507989897389,1493.3299655174287,1578.7032348269838,1443.6896316378973,1462.261537398717,1436.6926214352013,1514.5638911930857,1555.02004241144,1434.5977780846854,1507.494256712715,1543.685737134452,1542.1704871829706,1561.256795522094,1587.141482629588,1626.4737697346102,1645.0081407352075,1942.4408713946973,1692.7340465508144,2072.163531023832,2189.296002098467,2240.4350797616385,2600.266208758257,2497.9145360011544,2271.9301936906727,2613.5095723553122,2651.824354095254,2124.2765054188085
47433,289.1533250211434,269.9824033595554,161.6694516570858,179.55236005245223,135.9974178103571,49.79154411200858,90.45236474228284,37.78100675278367,0.0,45.019882592803654,257.51422134365623,263.72094912813486,310.1485490457691,394.76673173337065,294.7926723536054,199.94443874318316,219.99769715963976,71.45484333859413,67.81610915705406,184.7560077986114,120.46148186407905,126.12684370305698,183.6149250007775,231.102141421259,259.90675701296226,271.430902667232,358.21252429455365,357.63814887826936,375.5716995509136,434.10122668310754,499.50239997179966,515.8943964421401,450.4326456303429,462.2343865059897,517.6672266405747,572.2423373371798,606.0217695809091,643.061630813247,662.0982745019595,725.4146594999073,762.8658211105719,693.476441960484,710.3347264843292,736.6261412074531,759.7642046637187,781.7853668074451,806.2717790502899,914.4045492951944,981.7852229207931,1090.6509108645823,1762.5724287214268,2398.095951497918,796.3872787138752,813.4772915615266,862.6137460286485,883.279272949314,835.1269868083862,727.3739604545741,753.338957955732,777.4648600963363,795.2952895664007,858.1827240548383,826.2751498677129,840.5636244494718,856.4210777314692,880.1184544872758,885.161869084134,904.3117619375121,947.9719110060906,948.4443781124381,937.2982231145559,919.8901485704695,972.7924236959378,807.7547661172329,902.0212130716964,955.6881500322354,988.8870184623751,979.168638240978,1058.7050547219408,581.9646494749708,573.2260374691402,678.647573542189,748.9296881477903,752.2907597557622,694.7050892884504,785.1330587312075,854.5408847716579,901.0701877799518,932.6883298584664,911.9814277748316,951.395085424606,978.0508182644484,1019.8635908511088,964.8444194801981,1039.125488338323,1030.4037832570673,1078.5592709445834,1007.127257325107,1079.2954951708864,1137.5001404918355,1047.7832131539506,1090.460360340338,1142.846215974876,1187.1985708475192,1197.1394287265637,978.733562422182,1059.4662045543455,1163.5866704625582,1042.601826399245,996.7973939185135,1047.079083642341,1119.2219442574553,1160.5181905933046,1117.2201842881027,1135.0177601231392,1222.6651787776775,1291.9509298397436,1212.7452220963032,1216.7002075950609,1314.4623147584916,1319.225931455554,1243.6004058132157,1262.983857789454,1311.2257614459288,1350.4221797326738,1374.6307019420642,1366.8045518873616,1337.9557039159545,1387.0130536334448,1441.740273812116,1448.8722327717117,1478.264980820912,1455.967108417009,1541.8150816670145,1406.4598745158767,1424.7941341778458,1399.1486138889813,1476.9741986752142,1517.5956451038865,1396.9006359285572,1469.7683975563768,1505.9818895818698,1504.4206301932732,1523.75491568105,1549.496953123791,1588.8362785019276,1607.2467524843892,1904.677590300575,1654.9793002145027,2034.4114756756635,2151.5586388856545,2202.7005539033953,2562.8243840967443,2460.3458837279736,2234.2941546966454,2576.151349134706,2614.625704361282,2086.721271054182
