,Precipitation,Temperature
January,38.0,-3.4
February,35.0,-2.6
March,42.0,2.3
April,31.0,10.0
May,63.0,16.1
June,72.0,19.8
July,68.0,21.5
August,47.0,20.5
September,54.0,14.8
October,44.0,8.4
November,39.0,2.6
December,42.0,-1.8
