,Precipitation,Temperature
January,50.0,-3.6
February,42.0,-2.8
March,50.0,2.5
April,40.0,10.3
May,49.0,16.5
June,61.0,20.5
July,50.0,22.7
August,45.0,22.0
September,43.0,16.2
October,38.0,9.2
November,45.0,2.6
December,47.0,-2.0
