,Precipitation,Temperature
January,51.0,-3.4
February,39.0,-2.8
March,42.0,2.3
April,44.0,9.5
May,51.0,15.6
June,66.0,19.9
July,56.0,22.2
August,51.0,21.6
September,37.0,15.9
October,42.0,9.2
November,44.0,2.6
December,49.0,-1.8
