,Precipitation,Temperature
January,45.0,-2.7
February,48.0,-1.5
March,48.0,2.5
April,51.0,9.0
May,93.0,13.9
June,86.0,17.3
July,96.0,19.0
August,72.0,18.5
September,70.0,13.5
October,56.0,8.4
November,49.0,3.3
December,50.0,-1.3
