,Precipitation,Temperature
January,43.0,-2.5
February,38.0,-1.7
March,42.0,3.4
April,41.0,10.7
May,44.0,17.0
June,62.0,21.3
July,52.0,23.5
August,37.0,22.8
September,44.0,17.0
October,37.0,10.3
November,42.0,3.8
December,45.0,-0.7
