month,maxTemp,minTemp,meanTemp,rainfall
1,0.0,-6.0,,40.0
2,1.6,-4.3,,38.0
3,7.0,-0.6,,35.0
4,15.7,5.7,,42.0
5,21.7,11.1,,51.0
6,24.9,14.4,,76.0
7,26.3,16.0,,69.0
8,26.3,15.4,,45.0
9,22.0,11.2,,46.0
10,15.3,6.0,,27.0
11,7.9,1.6,,40.0
12,2.6,-2.8,,38.0
