month,maxTemp,minTemp,meanTemp,rainfall
1,23.8,11.5,,3.2
2,25.2,12.9,,4.9
3,26.6,14.0,,6.9
4,27.5,15.4,,25.9
5,27.1,16.2,,117.2
6,25.3,16.2,,249.5
7,24.5,15.8,,180.1
8,25.0,15.8,,181.6
9,24.4,15.8,,235.2
10,24.1,15.4,,131.0
11,23.4,14.0,,42.6
12,23.4,13.1,,7.4
