,Precipitation,Temperature
January,51.0,3.6
February,42.5,4.3
March,49.5,7.6
April,60.7,10.4
May,82.4,14.3
June,67.5,18.1
July,71.6,20.3
August,72.1,20.1
September,68.0,15.9
October,73.5,12.2
November,76.0,7.2
December,57.6,4.1
