,Precipitation,Temperature
January,50.9,4.2
February,46.0,4.9
March,46.6,7.9
April,48.8,10.8
May,61.9,14.3
June,58.1,17.5
July,59.4,19.8
August,54.2,19.6
September,54.0,16.0
October,58.5,12.2
November,56.3,7.6
December,63.2,4.7
