,Precipitation,Temperature
January,56.8,2.7
February,42.9,3.8
March,48.2,7.5
April,57.5,10.7
May,76.1,14.6
June,65.8,18.5
July,64.9,20.8
August,62.0,20.4
September,56.4,16.4
October,73.6,11.8
November,77.6,6.5
December,61.6,3.4
