,Precipitation,Temperature
January,33.1,2.4
February,30.6,3.5
March,34.0,7.2
April,42.8,11.1
May,69.8,15.2
June,66.2,18.8
July,62.8,20.6
August,60.8,20.3
September,51.3,16.1
October,56.8,11.5
November,43.6,6.2
December,43.2,3.2
