,Precipitation,Temperature
January,51.6,8.5
February,41.0,8.9
March,43.2,11.8
April,49.2,14.2
May,39.6,17.8
June,24.6,21.8
July,14.3,24.3
August,26.3,24.1
September,62.7,20.5
October,84.7,16.8
November,61.2,12.2
December,45.0,9.3
