month,maxTemp,minTemp,meanTemp,rainfall
1,27.2,13.2,,18.8
2,27.1,13.6,,20.5
3,25.1,12.9,,29.4
4,21.7,11.3,,42.3
5,18.1,9.5,,121.6
6,15.5,7.6,,151.9
7,14.6,6.7,,172.7
8,15.3,6.9,,150.8
9,16.7,7.7,,109.5
10,19.1,8.5,,65.0
11,22.3,10.5,,47.1
12,24.7,11.7,,22.9
