month,maxTemp,minTemp,meanTemp,rainfall
1,13.8,5.0,,
2,13.8,5.4,,
3,11.4,4.0,,
4,8.4,2.2,,
5,5.9,0.8,,
6,3.7,-0.7,,
7,2.6,-1.5,,
8,2.9,-1.7,,
9,4.5,-1.2,,
10,7.1,0.2,,
11,9.7,1.9,,
12,11.2,2.8,,
