month,maxTemp,minTemp,meanTemp,rainfall
1,23.2,12.9,,32.2
2,23.5,13.7,,35.7
3,22.9,12.6,,41.8
4,19.0,10.3,,44.1
5,15.8,8.2,,49.4
6,12.9,6.2,,46.5
7,12.3,5.3,,48.7
8,13.3,6.0,,50.1
9,15.8,7.7,,50.9
10,17.6,9.2,,54.5
11,19.2,9.9,,47.2
12,21.8,11.9,,43.1
