month,maxTemp,minTemp,meanTemp,rainfall
1,26.1,13.9,,
2,26.2,14.4,,
3,24.1,12.3,,
4,20.3,9.5,,
5,17.3,7.6,,
6,14.7,5.8,,
7,14.0,5.0,,
8,15.4,5.5,,
9,17.5,6.5,,
10,19.8,7.8,,
11,22.2,10.6,,
12,24.0,11.6,,
