,Precipitation,Temperature
January,133,24.7
February,124,23.5
March,134,21.7
April,117,18.0
May,79,14.5
June,68,11.8
July,61,10.9
August,71,12.8
September,79,14.5
October,121,17.5
November,97,20.6
December,132,23.1
