month,maxTemp,minTemp,meanTemp,rainfall
1,28.7,23.2,,185.2
2,28.9,24.1,,88.5
3,29.6,24.2,,111.0
4,29.5,24.4,,140.5
5,39.4,24.2,,288.5
6,29.2,23.8,,327.7
7,29.6,23.5,,268.0
8,30.2,23.8,,201.4
9,30.8,24.2,,97.5
10,30.7,24.4,,107.2
11,30.2,24.2,,185.9
12,29.4,23.7,,261.9
