,Precipitation,Temperature
January,55.1,9.3
February,37.2,9.5
March,48.2,12.0
April,42.8,14.8
May,37.1,19.5
June,18.4,24.2
July,11.5,27.3
August,25.5,27.6
September,56.1,23.6
October,43.2,19.7
November,38.7,14.3
December,40.4,10.6
