month,maxTemp,minTemp,meanTemp,rainfall
1,27.3,17.0,,265.0
2,27.6,16.8,,226.0
3,27.9,16.7,,194.0
4,27.8,15.3,,40.0
5,27.4,12.5,,6.0
6,26.1,9.3,,0.0
7,25.8,8.7,,0.0
8,28.0,10.5,,3.0
9,31.0,13.6,,29.0
10,31.8,16.3,,125.0
11,30.1,17.0,,250.0
12,27.6,17.0,,265.0
