,Precipitation,Temperature
January,58.1,0.5
February,53.5,2.4
March,59.4,6.3
April,71.9,11.0
May,101.9,15.3
June,115.4,18.8
July,95.6,20.9
August,69.8,20.5
September,76.6,15.7
October,78.6,11.1
November,70.4,6.1
December,68.3,1.3
