,Precipitation,Temperature
January,27.5,11.7
February,11.2,14.4
March,12.2,19.1
April,17.1,25.2
May,2.7,31.4
June,0.0,35.1
July,0.0,36.4
August,0.0,36.7
September,0.0,33.1
October,2.9,27.6
November,21.1,19.0
December,19.1,13.3
