month,maxTemp,minTemp,meanTemp,rainfall
1,32.2,16.8,,0.1
2,35.3,19.2,,0.0
3,38.3,23.2,,1.4
4,40.5,26.5,,8.8
5,39.8,27.3,,33.4
6,37.0,25.5,,78.7
7,33.8,23.6,,153.0
8,32.4,22.9,,183.4
9,33.9,23.1,,103.8
10,37.2,23.4,,27.0
11,36.2,20.1,,1.1
12,32.9,17.4,,0.1
