month,maxTemp,minTemp,meanTemp,rainfall
1,32.4,14.6,,0.0
2,35.7,17.0,,0.1
3,39.2,21.5,,2.7
4,42.1,25.5,,5.1
5,41.7,28.0,,19.8
6,39.1,26.7,,57.4
7,35.9,24.7,,121.4
8,34.4,23.8,,160.4
9,36.5,24.3,,68.5
10,39.2,23.8,,10.1
11,37.1,18.1,,0.0
12,33.3,15.1,,0.1
