month,maxTemp,minTemp,meanTemp,rainfall
1,12.9,5.6,,96.2
2,13.0,5.5,,87.1
3,14.9,6.7,,94.1
4,17.4,8.4,,52.7
5,22.6,12.2,,24.7
6,27.5,16.1,,5.2
7,30.6,19.4,,11.9
8,30.4,19.9,,24.0
9,26.6,17.2,,53.9
10,21.6,13.8,,115.8
11,16.9,9.6,,116.2
12,13.8,6.7,,109.8
