month,maxTemp,minTemp,meanTemp,rainfall
1,-1.4,-6.3,,28.0
2,0.2,-5.4,,31.0
3,6.0,-1.6,,32.0
4,14.3,4.3,,40.0
5,20.2,9.4,,54.0
6,23.6,13.1,,87.0
7,25.6,14.8,,73.0
8,25.2,13.9,,55.0
9,19.4,9.3,,61.0
10,12.7,4.3,,35.0
11,5.4,0.0,,35.0
12,0.0,-4.6,,35.0
