month,maxTemp,minTemp,meanTemp,rainfall
1,28.6,17.7,,183.2
2,28.3,17.4,,146.8
3,28.6,16.2,,77.8
4,28.0,14.6,,29.9
5,26.1,11.4,,5.7
6,23.9,8.8,,1.6
7,23.9,8.5,,0.5
8,26.7,10.4,,1.3
9,30.3,13.8,,3.4
10,32.0,16.8,,33.2
11,30.3,17.6,,90.2
12,28.7,17.8,,165.0
