,Precipitation,Temperature
January,83.5,-2.7
February,112.6,-1.9
March,125.3,2.8
April,142.9,8.8
May,119.5,13.6
June,44.8,18.2
July,19.6,21.0
August,12.7,20.3
September,17.0,15.5
October,66.6,9.3
November,113.0,3.5
December,99.4,-0.8
