,Precipitation,Temperature
January,56.8,2.3
February,73.6,3.7
March,91.2,8.5
April,76.5,13.7
May,54.4,18.4
June,13.1,23.3
July,4.6,25.5
August,0.6,24.1
September,2.4,19.5
October,14.3,13.2
November,42.4,7.8
December,49.7,4.2
