,Precipitation,Temperature
January,41.1,2.3
February,52.2,4.0
March,73.2,9.3
April,62.9,15.2
May,40.0,20.4
June,6.8,25.4
July,1.6,27.2
August,1.6,25.6
September,2.7,20.6
October,16.0,14.1
November,40.3,8.0
December,39.2,3.8
