,Precipitation,Temperature
January,15.3,-6.5
February,11.9,-5.2
March,19.2,2.8
April,21.6,12.2
May,16.4,20.0
June,14.3,26.0
July,8.1,28.4
August,5.5,26.4
September,4.5,18.6
October,11.4,10.1
November,17.1,1.3
December,14.6,-4.4
