,Precipitation,Temperature
January,16.0,-0.7
February,23.4,1.4
March,25.5,8.6
April,17.2,16.1
May,12.3,23.3
June,2.8,29.2
July,1.8,31.4
August,1.3,29.2
September,0.4,22.1
October,5.1,13.6
November,16.9,5.5
December,12.5,0.4
