,Precipitation,Temperature
January,39.95,-1.8
February,37.72,0.1
March,45.19,5.6
April,51.44,11.0
May,44.19,15.5
June,18.38,20.3
July,4.28,24.1
August,2.42,24.1
September,12.22,19.2
October,46.89,13.0
November,42.46,5.4
December,39.86,0.6
