,Precipitation,Temperature
January,34.51,-9.0
February,39.3,-7.2
March,54.16,-0.1
April,78.17,7.9
May,77.27,13.1
June,26.19,18.1
July,11.34,22.5
August,3.83,22.7
September,13.56,17.4
October,41.51,10.8
November,43.62,2.3
December,40.75,-4.8
