month,maxTemp,minTemp,meanTemp,rainfall
1,22.6,5.6,,2.1
2,23.9,6.7,,2.1
3,25.1,8.5,,12.2
4,24.5,9.9,,35.7
5,25.2,10.9,,41.9
6,25.1,11.2,,41.6
7,21.8,11.4,,173.7
8,21.6,11.4,,165.2
9,23.2,8.7,,25.4
10,21.8,8.8,,12.1
11,21.6,7.5,,16.8
12,21.7,6.2,,3.7
