,Precipitation,Temperature
January,33.6,-2.5
February,31.5,-1.4
March,37.9,2.4
April,42.3,8.6
May,70.7,13.6
June,66.8,16.9
July,82.2,18.9
August,54.9,18.4
September,62.8,13.4
October,47.4,8.2
November,36.5,3.2
December,34.5,-1.0
