,Precipitation,Temperature
January,52.4,0.3
February,40.1,0.9
March,46.0,3.3
April,33.8,8.0
May,54.3,12.3
June,76.4,15.6
July,90.2,17.9
August,88.8,17.9
September,74.7,14.0
October,66.0,9.3
November,56.1,4.8
December,59.2,1.6
