,Precipitation,Temperature
January,37.3,-2.2
February,34.0,-1.1
March,40.2,2.5
April,39.5,8.4
May,70.1,13.4
June,70.2,16.9
July,94.3,18.7
August,67.6,18.2
September,55.1,13.2
October,45.2,8.1
November,40.2,3.3
December,37.4,-0.9
