,Precipitation,Temperature
January,42.5,-1.1
February,55.7,0.4
March,73.3,5.8
April,74.4,11.4
May,63.5,16.0
June,24.5,20.7
July,11.2,23.3
August,7.0,22.2
September,7.9,17.3
October,22.7,11.0
November,48.1,5.4
December,47.3,1.0
