,Precipitation,Temperature
January,13.3,-2.0
February,15.9,0.1
March,22.0,7.4
April,18.8,15.4
May,12.5,22.1
June,5.1,27.2
July,1.0,28.5
August,1.8,26.0
September,1.8,19.5
October,5.9,12.1
November,12.3,4.5
December,12.5,-0.6
