,Precipitation,Temperature
January,54.9,2.3
February,72.1,4.2
March,66.4,10.2
April,63.3,15.9
May,41.1,21.1
June,16.8,26.2
July,3.4,28.2
August,2.1,26.6
September,4.6,21.0
October,23.7,14.3
November,51.2,8.1
December,58.4,3.5
