,Precipitation,Temperature
January,38.9,-4.2
February,34.0,-3.5
March,35.9,0.9
April,37.0,8.0
May,59.9,13.6
June,69.8,17.2
July,89.9,19.1
August,63.0,18.1
September,45.6,12.8
October,50.6,6.9
November,42.7,1.5
December,40.2,-2.6
