,Precipitation,Temperature
January,40.5,-2.7
February,39.0,-1.8
March,35.3,2.2
April,39.8,8.5
May,60.3,13.8
June,66.7,17.3
July,79.3,19.2
August,60.1,18.5
September,56.3,13.4
October,42.9,7.9
November,41.0,3.0
December,43.2,-1.2
