,Precipitation,Temperature
January,39.0,-4.6
February,34.2,-4.1
March,35.4,0.4
April,37.0,7.5
May,53.2,13.3
June,68.1,16.9
July,90.0,18.7
August,60.0,17.6
September,48.7,12.3
October,58.2,6.5
November,41.8,1.1
December,38.3,-3.0
